id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42043765,"Koselig leilighet nær t-bane, flybuss og matbutikk",333193248,Hanne,,Alna,59.92394,10.85207,Entire home/apt,437,7,1,2021-09-02,1,1,221,1,
42054699,Fresh og koselig studio APT i vakre omgivelser,59118741,Mari,,Sagene,59.94491,10.75818,Entire home/apt,579,5,17,2021-07-31,0.98,1,105,12,
42078769,Modern furnishings 2-roms apartment in Oslo,333675823,Siri,,Alna,59.91519,10.81744,Entire home/apt,750,2,0,,,1,0,0,
42103826,Beautiful luxury apartment - Oslo city,184612736,William Alexander,,Frogner,59.91614,10.7124,Entire home/apt,1150,3,3,2021-07-27,1.53,1,0,3,
42109351,Loftshybel på Grefsen/Kjelsås i Oslo,266099914,Erik,,Nordre Aker,59.95796,10.78543,Entire home/apt,511,1,31,2021-09-21,2.45,1,31,27,
42114730,Close to Oslo City + Good Connectivity,66007874,Shalini,,Bjerke,59.93761,10.82531,Private room,1300,5,1,2020-02-21,0.05,1,88,0,
42117788,Cozy 12m2 room in new apartment in Ensjø,334064162,Amita,,Gamle Oslo,59.91278,10.79296,Private room,599,1,1,2020-03-03,0.05,1,0,0,
42166854,Koselig leilighet på Huseby (10min fra Majorstuen),136779028,Peter,,Vestre Aker,59.94495,10.6612,Entire home/apt,1200,4,1,2020-07-19,0.07,1,0,0,
42167975,Cozy bedroom in newer central apartment,29518221,Stian Andre,,Gamle Oslo,59.90712,10.76109,Private room,430,1,45,2021-09-13,2.42,1,0,36,
42183275,"Modern, central and GREAT location in central Oslo",334701813,Bjørnar Lyngvi,,Sagene,59.9305,10.7546,Entire home/apt,620,2,3,2020-02-16,0.16,2,0,0,
42188878,Oslo loft with terrace - Opera&Oslo S steps away,36150553,Henrik,,Sentrum,59.90914,10.74526,Entire home/apt,1150,3,32,2021-09-07,2.11,2,271,25,
42193797,"Oslo city centre, 5 min walk to the Royal Palace",16967177,Christian S.,,St. Hanshaugen,59.91882,10.73996,Entire home/apt,850,2,9,2021-08-31,0.62,1,0,5,
42202260,Spacious Central Oslo apartment in quiet area,86701866,Odd Gunnar,,St. Hanshaugen,59.9255,10.73557,Entire home/apt,1990,4,15,2021-08-09,0.96,1,86,12,
42223463,Beautiful apartment by the botanical garden.,24627301,Jo Adrian,,Gamle Oslo,59.91775,10.76511,Entire home/apt,1294,5,4,2021-08-02,0.27,1,0,3,
42226998,2 Roms Leilighet veldig Sentralt på Majorstuen,73331486,Alexander,,Frogner,59.9299,10.71332,Entire home/apt,700,5,10,2021-09-11,0.51,2,68,6,
42288332,140 sq.m. with 3 bedrooms near The Royale Palace,175313977,Kari,,Frogner,59.92279,10.72908,Entire home/apt,2700,3,5,2021-07-26,2.42,1,101,5,
42293854,Your home in Oslo,304935111,Giovanni,,Gamle Oslo,59.91332,10.78801,Shared room,235,15,0,,,2,179,0,
42302501,Koselig leilighet midt i byen,15019725,Gunnhild,,St. Hanshaugen,59.91894,10.74879,Entire home/apt,1000,4,2,2021-09-12,0.14,1,194,1,
42306130,Beautiful high end apt. in quiet neighbourhood,313308106,Jakob,,Frogner,59.91337,10.706,Entire home/apt,749,5,13,2021-09-27,2.03,2,115,13,
42321250,Central and spacious – striking view of the city!,7279477,Monica,,Grünerløkka,59.93063,10.77905,Entire home/apt,812,3,6,2021-07-29,0.31,1,0,3,
42322924,Nice room in shared apartment,22680394,Elise,,St. Hanshaugen,59.92873,10.74335,Private room,1286,1,0,,,2,88,0,
42323885,"Comfy bed in quiet, central high end neighborhood",313308106,Jakob,,Frogner,59.91306,10.70676,Shared room,305,1,6,2020-10-31,0.53,2,148,6,
42326076,Fantastisk villa med sentral beliggende i Oslo,23307304,Henning,,Vestre Aker,59.94153,10.70469,Entire home/apt,3950,4,1,2021-09-20,1,1,239,1,
42333874,Veldig sentral og hyggelig leilighet til leie,36025423,Cathy,,St. Hanshaugen,59.91918,10.74891,Entire home/apt,697,7,0,,,1,0,0,
42341600,Cozy riverside apartment at Bjølsen,146891508,Kristine,,Sagene,59.94565,10.76176,Entire home/apt,900,5,7,2021-06-13,0.37,1,0,4,
42343036,"Modern Small Flat, Central in Oslo",21608572,Øyvind,,St. Hanshaugen,59.9262,10.73622,Entire home/apt,773,3,3,2021-09-01,0.16,1,36,1,
42347185,Studio in the heart of Oslo,336821548,Martin,,St. Hanshaugen,59.91678,10.75114,Entire home/apt,1500,5,1,2020-03-16,0.05,1,88,0,
42358983,★Small private room by Oslo Central station,374009,Jan,,Gamle Oslo,59.91122,10.76534,Private room,464,1,46,2020-06-08,2.86,6,18,20,
42360109,Koselig og sentralt beliggende studioleilighet,16886065,Runar,,Ullern,59.92495,10.67238,Entire home/apt,1000,5,1,2020-04-04,0.06,1,90,0,
42365713,Lovely apartment in the central quarter of Oslo,105335652,Anna,,Frogner,59.91653,10.71003,Entire home/apt,950,3,4,2021-07-31,0.36,1,0,2,
42384205,Spacious 2-bedroom apartment,12102665,Knut,,Grünerløkka,59.93443,10.79587,Entire home/apt,900,5,0,,,1,0,0,
42395132,Koselig leilighet på Torshov,93689570,Hanna,,Sagene,59.93458,10.76161,Entire home/apt,381,2,2,2020-02-24,0.59,1,0,1,
42408551,Utsikten,337515287,Randi Synnøve,,Nordre Aker,59.96786,10.79706,Entire home/apt,1500,2,0,,,1,0,0,
42418268,Centrally located studio in Majorstuen area,323292870,Angelique,,Vestre Aker,59.93349,10.70719,Entire home/apt,559,1,5,2021-08-25,0.26,1,90,2,
42419818,Magisk leilighet - veldig god standard - balkong,40934573,Daniel,,Grünerløkka,59.92307,10.75871,Entire home/apt,1100,3,1,2020-03-02,0.05,1,144,0,
42421488,Two-Bedroom Apartment for Four,335838593,Forenom APT Oslo Schous Plass,,Grünerløkka,59.91831,10.76531,Entire home/apt,1050,1,10,2020-03-01,0.52,2,0,5,
42428079,Fin og moderne leilighet med to soverom,89198264,Kristin,,Sagene,59.93225,10.75161,Entire home/apt,950,3,9,2021-03-07,0.61,1,0,4,
42430691,Retning out a room in my apartment!,85416924,Johanne,,Grünerløkka,59.92829,10.76242,Private room,700,3,0,,,2,83,0,
42452618,Cosy apartm 15 min  from oslo sentrum with metro.,157601830,Jo,,Grünerløkka,59.93099,10.78943,Entire home/apt,761,4,0,,,1,58,0,
42488958,"Spacious 100 sq.m. with balcony, bbq and bikes",5154858,Jonas,,St. Hanshaugen,59.92573,10.74354,Entire home/apt,2000,3,11,2020-08-01,0.58,1,65,4,
42504704,"Downtown Oslo 4 BR apartment, up to 10 people!",52014209,Henrik & Frederik,,St. Hanshaugen,59.91858,10.74748,Entire home/apt,1800,2,7,2021-07-15,1.63,4,1,7,
42511658,"""A room with a beautiful view to the garden""",6825115,Odille Annette,,St. Hanshaugen,59.93427,10.74096,Private room,490,2,9,2021-09-01,5.74,1,179,5,
42517091,"Hele leiligheten,kort avstand til skog & kollektiv",115067920,Madelen,,Østensjø,59.89993,10.85105,Entire home/apt,950,2,23,2021-09-04,1.37,1,170,14,
42537658,Delicate and fresh 58 ft² apartment w/ balcony,87928096,Victoria,,Nordstrand,59.87601,10.81773,Entire home/apt,1150,2,2,2020-06-07,0.12,1,270,0,
42538086,Modern flat with balcony (top two floors),213531,Frédéric,,Sentrum,59.91034,10.74772,Entire home/apt,740,4,3,2021-01-07,0.19,1,0,1,
42559784,Nordic Style Apartment,15693478,Marie,,Gamle Oslo,59.90562,10.76073,Entire home/apt,800,4,0,,,1,0,0,
42560296,Unique apartment in close proximity to Grünerløkka,17640919,Marthe,,Grünerløkka,59.93051,10.76795,Entire home/apt,800,4,4,2020-10-05,3.75,1,37,3,
42571065,Super-central and attractive in Oslo,242508381,Anne,,St. Hanshaugen,59.9203,10.74092,Entire home/apt,1000,3,3,2020-07-16,0.16,1,0,0,
42599540,Sentral leilighet i rolig område ved Oslo.,263014577,Aasta Marie,,Bjerke,59.93588,10.80646,Entire home/apt,1500,2,8,2021-08-09,0.57,1,166,3,
42600921,"Charming, bright and modern flat with balcony",6305713,Gunn,,St. Hanshaugen,59.93009,10.73492,Entire home/apt,900,3,1,2020-12-11,0.10,1,0,1,
42619081,Studio 9 min from Natjonaltheatre free fast wi fi,251912688,Beata,,Frogner,59.92043,10.72343,Entire home/apt,559,7,151,2020-09-08,8.88,1,147,102,
42620929,Private room on a 2B/2Bath apt with own bathroom,68727006,Ginnette,,Ullern,59.91917,10.63117,Private room,586,3,0,,,2,0,0,
42630425,Korttidsutleie 3-r leil på urbane Løren i Oslo.,101840241,Teresa & Kurt,,Grünerløkka,59.93137,10.79478,Entire home/apt,786,2,2,2020-08-03,0.13,1,0,0,
42639716,Sommer i Oslo? Sentral leilighet med balkong,27887176,Vibeke,,Frogner,59.91277,10.72465,Entire home/apt,1300,14,9,2020-08-09,0.62,2,13,3,
42686635,The way to OSLO,304935111,Giovanni,,Sagene,59.94302,10.76802,Entire home/apt,654,7,0,,,2,179,0,
42698301,Fremragende fasiliteter,340137941,Janaathan,,Grorud,59.96024,10.86713,Private room,436,1,0,,,1,89,0,
42704373,In the heart of central Oslo!!,215648460,Cici,,St. Hanshaugen,59.91752,10.75311,Private room,590,2,2,2021-08-25,0.80,1,33,2,
42742813,"Family friendly, 15 minutes to Oslo city center!",79311143,Celine,,Alna,59.91953,10.81302,Entire home/apt,450,3,18,2021-05-10,0.99,1,0,11,
42776680,Perfect Little Room in Trendy District,17544889,Anaïs,,St. Hanshaugen,59.92353,10.74234,Private room,520,1,22,2021-09-11,1.61,1,72,12,
42784445,Spacious two bedroom apartment /w FREE parking,164777818,Magnus,,Sagene,59.94167,10.77878,Entire home/apt,900,3,4,2021-08-18,1.97,1,0,4,
42785986,Charming apartment at Vika near Aker Brygge,340735587,Maren,,Frogner,59.9123,10.71893,Entire home/apt,1400,7,1,2020-08-14,0.07,1,150,0,
42789090,Bright and beautiful home with balcony at Sagene:),35403772,Jenny,,Sagene,59.93937,10.75414,Entire home/apt,600,5,0,,,1,8,0,
42821584,Modern Luxury in most high end & safe area,15149544,Lejla,,Frogner,59.91762,10.7012,Entire home/apt,1500,5,0,,,1,365,0,
42829439,Flott leilighet rett ved Vigelandsparken,341097852,Øyvind,,Frogner,59.92558,10.70907,Entire home/apt,1200,4,10,2021-07-03,0.64,1,64,3,
42846622,Three-Bedroom Apartment for Five with Balcony,335838593,Forenom APT Oslo Schous Plass,,Grünerløkka,59.92063,10.76499,Entire home/apt,2020,1,2,2020-12-07,0.13,2,5,1,
42878885,Very central next to Royal Palace,334701813,Bjørnar Lyngvi,,Frogner,59.91467,10.72265,Entire home/apt,700,2,0,,,2,0,0,
42902406,Unique guest house steps from museums and beaches,1286158,Julie Marie Kleivdal,,Frogner,59.90448,10.68123,Entire home/apt,600,1,7,2021-07-20,0.49,1,0,5,
42903621,"Stille og fredelig i hageby, men sentralt i Oslo",95645092,Karl Frode,,Nordre Aker,59.94181,10.74579,Entire home/apt,1000,2,4,2021-09-05,1.74,1,40,4,
42935699,Two-Bedroom Apartment for Four,335838645,Forenom APT Oslo  Rosenhoff,,Grünerløkka,59.92829,10.77821,Entire home/apt,1573,1,27,2021-07-18,1.63,1,9,11,
42959033,One-Bedroom Apartment For Two,341947090,Forenom APT Vika,,Frogner,59.9134,10.72235,Entire home/apt,1546,1,11,2021-06-24,0.74,2,310,3,
42960094,Budget studio apartment for two,342050041,Forenom APT Royal Park,,Frogner,59.92044,10.734,Entire home/apt,1482,1,30,2020-09-26,2.05,3,357,2,
42960203,One bedroom apartment for two,342050041,Forenom APT Royal Park,,Sentrum,59.91829,10.73378,Entire home/apt,1660,1,8,2021-09-06,0.57,3,278,4,
42960208,Two-Bedroom Apartment For Four,341947090,Forenom APT Vika,,Frogner,59.91351,10.72249,Entire home/apt,1906,1,0,,,2,131,0,
42960442,Budget one bedroom apartment for three,342050041,Forenom APT Royal Park,,Sentrum,59.91814,10.73262,Entire home/apt,1354,1,10,2020-12-13,0.68,3,238,2,
42971252,Look over Bislett stadium all to the Oslo Fjord!,28553689,Grete Monika,,Frogner,59.92683,10.72988,Entire home/apt,914,3,0,,,1,0,0,
42973264,"New, light and modern apt at 8 fl. with el-parking",54518167,Helle,,Ullern,59.92008,10.63139,Entire home/apt,1200,14,0,,,1,0,0,
42980161,"Luxurious, sea view apt. The best location in Oslo",83158072,Carina,,Frogner,59.9104,10.72117,Entire home/apt,1500,3,13,2021-08-02,1.05,1,333,8,
43007763,Studio Apartment For Two,342112801,Forenom APT Oslo Central,,Sentrum,59.9096,10.74393,Entire home/apt,1622,1,12,2020-10-16,0.85,1,311,5,
43017758,Sentralt i Oslos frodige Ullevål Hageby!,76530532,Sophie,,St. Hanshaugen,59.94224,10.73669,Entire home/apt,1751,4,12,2021-08-01,0.82,1,1,6,
43024158,"Cozy room right at vulkan, popular district.",291043557,Hannes,,Grünerløkka,59.92227,10.75159,Private room,800,1,0,,,1,177,0,
